ID,Date,Site,Round,Coll1,Coll2,Coll3,EnteredBy,Validation,Status,ValidationNotes,Subplot,Quadrat,Coord1,Coord2,Bare%,Litter%,Rock%,Gram%,Forb%,L_Depth,V_Height,ACMI2,ASTU,BOCU,COTI3,CHFA2,COLA5,DRAM,ECPU,ELVI3,GAPU,HEAN2,HEMO2,MOFI,MOPU,OLRI,PAAN,PYTE,RAPI,RUHI2,SCSC,SYLA3,SYPI2,TRFL2,VEHA2,VEVI3,CHMA15,CHHY3,DIVI3,ECPR,MOVE,POAM13,POAM13_closed,POPR4,SEOB4,closed_bristled_ipomoea,UNK OAT,UNK_oxalis_closed,BOER,OELA,JATA_closed,UNK_oxalis,UNK_pink_rubiaceae,OELA_closed,UNK_pigweed,LEDI4,LEVI3,POOL,RARA2,PHAN5,Notes,UNK_purple_vineweed,WAMA,UNK_everlasting,WAMA_closed,CUAN,UNK_small_white_vineweed,UNK_nodding_spurge,UNK horseweed,UNK_O_dillenii,UNK_euphorbia,UNK_E_hyssopifolia,UNK_O_dillenii_closed,IPLA,IPLA_closed,CRGL2_male,CRGL2_female,RISC,UNK_cudweed,SOCA3,PHUR,UNK_small_white_lobelia,UNK_toadflax,CRGL2,GECA5,KRCE,RASA,UNK_dock,UNK_evergreen_cudweed,SECE,SIRO5,TRDU2,UNK_little_white_vineweed,UNK_little_white_vineweed_closed,UNK_hairy_vineweed_closed,UNK_amaranth,UNK_white_bindweed,UNK_white_bindweed_closed,UNK_hairy_vineweed,SISP_closed,UNK_purple_vineweed_closed,UNK_madder,UNK_white_vineweed_closed,UNK_small_white_vineweed_closed,JATA,VEBR2,UNK narrowleaf cudweed,SISP,UNK yellow oxalis,GLMA4,UNK pink clover,GACO11,UNK pennycress,OLCO,UNK three lobed vineweed,UNK goldenrod,UNK dogfennel,UNK alt yellow aster,UNK small horseweed,RISC_closed,UNK_white_star_closed,UNK_white_star,Gratiola_floridana/neglecta,UNK_bluestem,CUCA4,CUME,UNK_blue_vined_weed,UNK_blue_vined_weed_closed,UNK_purple_top,UNK_crotalaria,UNK_bristly_ipomoea_closed,TRRE3,TRBI2
103,9/9/2022,PBU1,e,ZJB,ZM,,,,,,11,3,3,6,30,30,1,5,50,1.2,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,29,,,5,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,9/9/2022,PBU1,e,ZJB,ZM,,,,,,11,4,4,4,10,30,1,5,70,0.3,43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,34,,,,289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,9/9/2022,PBU1,e,ZJB,ZM,,,,,,11,5,7,1,20,30,1,5,70,0.1,40.8,,,,,,,,,,1,,,,,,,,,,,,,,,,,,15,45,,,,492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,9/9/2022,PBU1,e,ZJB,ZM,,,,,,11,6,8,3,10,40,1,10,60,0.7,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,9/9/2022,PBU1,e,ZJB,ZM,,,,,,11,7,10,7,40,50,1,10,40,0.9,30.3,,,,,,,,,,2,,,,,,,,,,,,,,,,,,40,36,,,3,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,9/9/2022,PBU1,e,ZJB,ZM,,,,,,11,8,11,2,10,30,1,20,70,1.2,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,35,,,,403,,,,,,,,,,,,,,,,,can't read what the POPR4 %23 is,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,9/9/2022,PBU1,e,ZJB,ZM,,,,,,11,9,12,5,20,20,1,20,40,0.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,6,,,,,,,,,,,,,,,,,,"-looks like there might be a part of litter depth that is missing on the scan?
-Can't read max veg height
-can't tell what last number on POPR4 is",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,9/9/2022,PBU1,e,ZJB,ZM,,,,,,11,10,13,1,20,30,1,5,60,0.6,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,10,,,,,,,,,16,,,,,,,,,,,,-can't tell what POPR4 %23 is,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,9/9/2022,PBU1,e,ZJB,ZM,,,,,,12,1,1,3,10,40,1,10,40,0.2,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,17,,,1,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,9/9/2022,PBU1,e,ZJB,ZM,,,,,,12,2,3,2,10,30,1,5,60,0.8,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,56,,,,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,9/9/2022,PBU1,e,ZJB,ZM,,,,,,12,3,3,6,10,40,1,30,40,0.6,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,6,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,9/9/2022,PBU1,e,ZJB,ZM,,,,,,12,4,4,4,10,30,1,20,60,0.9,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,85,,,2,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,9/9/2022,PBU1,e,ZJB,ZM,,,,,,12,5,7,1,20,10,1,1,80,0.1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,,,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,9/9/2022,PBU1,e,ZJB,ZM,,,,,,12,6,8,3,5,20,1,1,80,3.1,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,15,,,,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,9/9/2022,PBU1,e,ZJB,ZM,ZM,,,,,12,7,10,7,20,20,1,5,60,0.3,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,64,,,2,291,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,9/9/2022,PBU1,e,ZJB,ZM,,,,,,12,8,11,2,10,10,1,1,90,0.2,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,6,,,,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,9/9/2022,PBU1,e,ZJB,ZM,,,,,,12,9,12,5,10,5,1,1,90,0.7,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,23,,,,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,9/9/2022,PBU1,e,ZJB,ZM,,,,,,12,10,13,1,10,10,1,1,80,0.2,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,47,,,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,9/9/2022,PBU1,e,ZJB,ZM,,,,,,13,1,1,3,20,30,1,10,60,0.7,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,12,44,31,,,,235,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,9/9/2022,PBU1,e,ZJB,ZM,,,,,,13,2,3,2,20,30,1,30,40,0.5,58.1,,,,,,,,,,6,,,,,,,,,,,,,,,,,43,38,48,,,,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,9/9/2022,PBU1,e,ZJB,ZM,,,,,,13,3,3,6,5,30,1,10,60,5.8,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,7,,,,308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,9/9/2022,PBU1,e,ZJB,ZM,,,,,,13,4,4,4,30,20,1,20,60,1.1,37.7,,,,,,,,,,,,,,,,,,,,,,,,,,688,76,28,38,,,,179,,,,,,,,,,,,,,,,,"Check CHMA15, it was not clear",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,9/9/2022,PBU1,e,ZJB,ZM,,,,,,13,5,7,1,20,20,1,10,70,0.2,32.8,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,35,,,,311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,9/9/2022,PBU1,e,ZJB,ZM,,,,,,13,6,8,3,30,20,1,20,60,0.4,48.9,,,,,,,,,,5,,,,,,,,,,,,,,,,,283,3,,,,,263,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,9/9/2022,PBU1,e,ZJB,ZM,,,,,,13,7,10,7,50,30,1,20,30,5,42,,,,,,,,,,2,,,,,,,,,,,,,,,,,36,,22,,,,255,,,,,,,,,,,,,,,,,"Check litter depth, it was not clear",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,9/9/2022,PBU1,e,ZJB,ZM,,,,,,13,8,11,2,20,20,1,10,60,0.1,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,9/9/2022,PBU1,e,ZJB,ZM,,,,,,13,9,12,5,40,30,1,20,40,1,41.4,,,,,,,,,,2,,,,,,,,,,,,,,,,,,48,,,,3,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,9/9/2022,PBU1,e,ZJB,ZM,,,,,,13,10,13,1,20,20,1,20,50,0.8,34.5,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,2,342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,9/9/2022,PBU1,e,ZJB,ZM,,,,,,14,1,1,3,5,60,1,20,30,2.5,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,58,,38,114,,,,,,,,,,,,,,,,,"Check % litter, it was not clear",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,9/9/2022,PBU1,e,ZJB,ZM,,,,,,14,2,3,2,20,30,1,20,30,0.4,43,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,7,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,9/9/2022,PBU1,e,ZJB,ZM,,,,,,14,3,3,6,60,10,1,5,50,0.3,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,9,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,9/9/2022,PBU1,e,ZJB,ZM,,,,,,14,4,4,4,20,30,1,10,50,2.5,40.5,,,,,,,,,,1,,,,,,,,,,,,,,,,67,,,27,7,,13,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,9/9/2022,PBU1,e,ZJB,ZM,,,,,,14,5,7,1,10,30,1,30,50,1.3,11.2,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,28,,,,406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,9/9/2022,PBU1,e,ZJB,ZM,,,,,,14,6,8,3,30,30,1,20,30,0.7,37.8,,,,,,,,,,3,,,,,,,,,,,,,,,,,,33,,,,12,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,9/9/2022,PBU1,e,ZJB,ZM,,,,,,14,7,10,7,50,20,1,40,40,3,57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,,,3,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,9/9/2022,PBU1,e,ZJB,ZM,,,,,,14,8,11,2,20,20,1,10,60,0.6,31.5,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,63,,,,371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,9/9/2022,PBU1,e,ZJB,ZM,,,,,,14,9,12,5,10,40,1,10,50,0.3,39.2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,7,,,3,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,9/9/2022,PBU1,e,ZJB,ZM,,,,,,14,10,13,1,10,40,1,10,50,0.3,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,2,,,1,33,,,,,,,,,,,,,,,,,"Check POPR4, it was not clear",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,9/9/2022,PBU1,e,ZJB,ZM,,,,,,15,1,1,3,30,20,1,10,50,0.9,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,49,,,6,369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,9/9/2022,PBU1,e,ZJB,ZM,,,,,,15,2,3,2,10,40,1,30,30,7.4,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,7,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,9/9/2022,PBU1,e,ZJB,ZM,,,,,,15,3,3,6,10,40,1,5,50,0.8,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,9/9/2022,PBU1,e,ZJB,ZM,,,,,,15,4,4,4,30,30,1,20,50,0.6,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,9/9/2022,PBU1,e,ZJB,ZM,,,,,,15,5,7,1,20,40,1,10,50,1.4,34.3,,,,,,,,,,2,,,,,,,,,,,,,,,,,,15,36,,,5,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,9/9/2022,PBU1,e,ZJB,ZM,,,,,,15,6,8,3,10,40,1,5,50,0.7,41.6,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,107,,,1,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,9/9/2022,PBU1,e,ZJB,ZM,,,,,,15,7,10,7,40,30,1,10,40,1.4,40.5,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,76,2,,21,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,9/9/2022,PBU1,e,ZJB,ZM,,,,,,15,8,11,2,10,50,1,30,30,0.1,34.3,,,,,,,,,,6,,,,,,,,,,,,,,,,,,22,,,,7,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,9/9/2022,PBU1,e,ZJB,ZM,,,,,,15,9,12,5,30,30,1,20,30,0.2,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,9,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,9/9/2022,PBU1,e,ZJB,ZM,,,,,,15,10,13,1,20,50,1,20,30,0.2,39.4,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,16,,,2,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,9/9/2022,PBU1,e,ZJB,ZM,,,Error,Partial,Removed duplicate record ID 146,16,1,1,3,10,60,1,20,20,0.9,26.5,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,16,,,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,9/9/2022,PBU1,e,ZJB,ZM,,,Error,Partial,Removed duplicate record ID 147,16,2,3,2,20,40,1,30,20,0.3,57.1,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,15,,,17,51,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,9/9/2022,PBU1,e,ZJB,ZM,,,Error,Partial,Removed duplicate record ID 149,16,3,3,6,30,40,1,20,40,1.7,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,30,,,10,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,9/9/2022,PBU1,e,ZJB,ZM,,,Error,Partial,Removed duplicate record ID 152,16,4,4,4,20,60,1,10,40,1.4,36.6,,,,,,,,,,1,,,,,,,,,,,,,,,,,,23,21,,,6,13,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,9/9/2022,PBU1,e,ZJB,ZM,,,,,,16,5,7,1,20,30,1,5,60,0.3,30.7,,,,,,,,,,1,,,,,,,,,,,,,,,,,,6,43,,,,258,,,,,,,,,,,6,,,,,,"Check POPR4, it was not clear",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,9/9/2022,PBU1,e,ZJB,ZM,,,,,,16,6,8,3,30,30,1,10,40,0.1,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,37,,,4,277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,9/9/2022,PBU1,e,ZJB,ZM,,,,,,16,7,10,7,20,40,1,20,40,6.5,51.5,,,,,,,,,,3,,,,,,,,,,,,,,,,,,34,19,,,1,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,9/9/2022,PBU1,e,ZJB,ZM,,,,,,16,8,11,2,20,20,1,5,50,0.8,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,41,,,,444,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,9/9/2022,PBU1,e,ZJB,ZM,,,,,,16,9,12,5,30,30,1,10,40,0.3,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,23,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,9/9/2022,PBU1,e,ZJB,ZM,,,,,,16,10,13,1,20,20,1,1,60,0.8,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,18,,,,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,9/12/2022,PBU1,e,ZJB,LR,,,,,,1,1,1,3,10,10,1,10,80,2.3,44.8,,,,,,,,,,,,,,,,,,,,,,,,,,,44,16,21,,,,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,9/12/2022,PBU1,e,ZJB,LR,,,,,,1,2,3,2,20,20,1,5,80,0.4,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,104,10,67,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,9/12/2022,PBU1,e,ZJB,LR,,,,,,1,3,3,6,20,10,1,5,80,0.2,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,20,7,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,9/12/2022,PBU1,e,ZJB,LR,,,,,,1,4,4,4,20,10,1,5,70,0.5,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,55,14,1,21,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,9/12/2022,PBU1,e,ZJB,LR,,,,,,1,5,7,1,30,10,1,5,70,0.4,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,9/12/2022,PBU1,e,ZJB,LR,,,,,,1,6,8,3,30,10,1,5,80,0.1,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,14,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,9/12/2022,PBU1,e,ZJB,LR,,,,,,1,7,10,7,20,20,1,5,70,0.3,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,33,5,17,,,,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,9/12/2022,PBU1,e,ZJB,LR,,,,,,1,8,11,2,20,10,1,5,70,0.1,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,52,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9/12/2022,PBU1,e,ZJB,LR,,,,,,1,9,12,5,30,20,1,5,70,0.5,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,6,8,14,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,9/12/2022,PBU1,e,ZJB,LR,,,,,,1,10,13,1,30,20,1,5,70,0.7,51.4,,,,,,,,,,,,,,,,,,,,,,,,,,,80,2,42,,,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,9/12/2022,PBU1,e,ZJB,LR,,,,,,2,1,1,3,30,20,1,10,70,0.9,33.6,,,,,,,,,,2,,,,,,,,,,,,,,,,,1,4,87,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,9/12/2022,PBU1,e,ZJB,LR,,,,,,2,2,3,2,40,20,1,10,60,0.4,32,,,,,,,,,,,,,,,,,,,,,,,,,,,47,6,73,,,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
